label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
rock,0.0,0.0,0.0,-0.17198785,-0.3837428,-0.12874946,-0.5822567,-0.6363619,-0.18788436,-0.8630133,-0.47460744,-0.23055898,-0.8787344,-0.2003566,-0.23378828,-1.0010318,-0.14940614,-0.07154016,-1.0627253,-0.36642373,-0.20438954,-0.78183407,-0.4212906,-0.25456414,-0.7395873,-0.3267938,-0.28398925,-0.9867828,0.13899049,-0.08331434,-1.0207492,-0.13308942,-0.22179896,-0.71186537,-0.23801818,-0.23795578,-0.70744735,-0.1392826,-0.2263995,-0.8847014,0.34615916,-0.119466126,-0.8481773,0.018455753,-0.27859083,-0.5704022,-0.10940679,-0.24839653,-0.55834585,0.013001647,-0.20352523,-0.74601614,0.49318567,-0.16702215,-0.6303043,0.096544564,-0.27581456,-0.43339834,0.0032591291,-0.2625192,-0.4199879,0.1413558,-0.23482673,0.19877124,1.0140715
rock,0.0,0.0,0.0,0.3918674,-0.054804582,-0.0033478078,0.7720934,0.007130355,-0.11000809,1.0356582,0.24259257,-0.2312242,1.0939101,0.43086922,-0.3326043,0.9156513,-0.6281388,-0.17384505,1.2003901,0.032400478,-0.2763615,1.0261121,0.09529676,-0.29488248,0.90776044,-0.02687237,-0.31998864,0.79957914,-0.53569853,-0.27147785,1.110998,0.22949769,-0.35452363,0.9029858,0.23115,-0.31644258,0.8190287,0.07720977,-0.31011412,0.65646315,-0.32913324,-0.368027,0.9352685,0.38772157,-0.40176854,0.74544245,0.34898746,-0.31516495,0.6582173,0.1854483,-0.28824493,0.5133796,-0.064002275,-0.47592872,0.71050197,0.4695701,-0.47765237,0.55722547,0.41271338,-0.4297002,0.46530274,0.22899492,-0.41869175,0.1371274,1.2130113
rock,0.0,0.0,0.0,0.2870562,-0.3122589,0.3012639,0.58471256,-0.41900465,0.36112365,0.7733218,-0.32935932,0.34786874,0.8599007,-0.15544091,0.32250896,0.7558019,-0.74349546,0.2124624,1.0560323,-0.30176383,0.27096257,0.9268556,-0.13567257,0.3096533,0.79384816,-0.13707054,0.30957288,0.8008578,-0.5986244,0.016600344,1.0493287,-0.08795428,0.10380734,0.8809422,0.030331431,0.15020108,0.7471445,-0.015107475,0.14656982,0.7997228,-0.34754518,-0.15420489,0.99304634,0.13875592,-0.049500566,0.8113523,0.21552351,0.00410053,0.68317795,0.1169975,-0.012301855,0.77988136,-0.05541632,-0.30767086,0.882397,0.32085487,-0.21421623,0.7239397,0.36454493,-0.16084176,0.61643267,0.26596278,-0.15776953,0.20886889,1.1670064
rock,0.0,0.0,0.0,0.22317421,-0.39053744,0.113085255,0.50414157,-0.52679104,0.11709104,0.7127849,-0.46577308,0.098295435,0.8140186,-0.28376544,0.08053305,0.8231691,-0.64062077,0.015643537,0.95499563,-0.3178107,0.026150653,0.83195275,-0.1821419,0.03446617,0.6949421,-0.183101,0.026442071,0.9162572,-0.39301535,-0.077534825,0.9684283,-0.10264535,-0.023765389,0.8379828,-0.022114253,-0.0029719195,0.7051425,-0.031276606,-0.011037561,0.92739606,-0.09935971,-0.15202259,0.9321558,0.13014404,-0.093442306,0.7934232,0.18208233,-0.052031092,0.6651927,0.1526372,-0.05225646,0.8709583,0.20603468,-0.22127947,0.8156378,0.37852898,-0.17119275,0.6803781,0.39258265,-0.11764157,0.5646079,0.33239797,-0.08685469,0.15671444,1.2060733
rock,0.0,0.0,0.0,0.33433244,-0.37272164,-0.009510501,0.64088845,-0.41597146,-0.07893172,0.8051945,-0.38910106,-0.16440994,0.8363846,-0.21454531,-0.23852257,0.9214196,0.4335655,-0.066585794,0.9948174,-0.10571352,-0.17331041,0.80264944,-0.14435849,-0.22724704,0.751141,0.0012798108,-0.26705763,0.81670433,0.55981994,-0.13998438,0.8597364,-0.10220228,-0.24172333,0.67141646,-0.15123115,-0.24239768,0.6323347,0.010837299,-0.24269965,0.663413,0.56909305,-0.22044465,0.6875596,-0.12128478,-0.29834765,0.5052856,-0.17309256,-0.23070078,0.47494832,0.009681749,-0.19010065,0.48500708,0.4881701,-0.30741432,0.50913143,-0.10377058,-0.3637736,0.38344166,-0.14124045,-0.32098836,0.35029,0.040322404,-0.28728703,0.12165358,0.9098918
rock,0.0,0.0,0.0,-0.079734184,0.4484116,-0.09329661,-0.30894086,0.7900059,-0.17839606,-0.47789583,0.9882935,-0.27006143,-0.5901132,0.8698263,-0.3225731,-0.95165724,0.35574576,-0.021850854,-0.8358076,0.9201439,-0.21399227,-0.60263246,0.7873751,-0.32657585,-0.6043132,0.60826457,-0.39528137,-0.97473156,0.21238846,-0.06920642,-0.76133347,0.82615453,-0.25938338,-0.51299566,0.6392426,-0.2865337,-0.55511147,0.46245232,-0.2742852,-0.9075781,0.100211084,-0.14941639,-0.6309068,0.6626756,-0.30397826,-0.3969668,0.49014252,-0.23226078,-0.4509661,0.32380283,-0.15977818,-0.7690814,0.02783659,-0.2517575,-0.531227,0.45616913,-0.3615726,-0.37321663,0.33588663,-0.34053338,-0.42175558,0.18249246,-0.29834569,0.1957603,1.2051395
rock,0.0,0.0,0.0,0.1688795,-0.2453019,-0.24510431,0.16727848,-0.54289025,-0.37883428,-0.12853748,-0.48948,-0.46837014,-0.34179798,-0.2793238,-0.51950526,-0.3264654,-0.94251025,-0.2247394,-0.2938506,-0.75381315,-0.44533232,-0.16571476,-0.5602333,-0.57795537,-0.15430297,-0.5709062,-0.6597083,-0.5886347,-0.7788171,-0.21668677,-0.48538464,-0.56154794,-0.40751922,-0.28938657,-0.43022877,-0.471049,-0.28580403,-0.510237,-0.49358064,-0.7309338,-0.55429494,-0.24679482,-0.51908964,-0.30131963,-0.4293635,-0.32122496,-0.22512834,-0.44170484,-0.32849318,-0.3508419,-0.42911917,-0.7783063,-0.32000116,-0.30296546,-0.5313752,-0.12100957,-0.4171581,-0.31400433,-0.08938107,-0.42197505,-0.2780011,-0.18968877,-0.40845305,0.22038987,0.25265843
rock,0.0,0.0,0.0,0.3359122,-0.2620927,-0.15303554,0.52843267,-0.65687937,-0.22734202,0.22476704,-0.8366935,-0.29365113,-0.16342653,-0.7581546,-0.31538683,0.06498914,-1.0690341,-0.061467893,0.027203344,-1.181753,-0.28481033,0.17920789,-0.8817798,-0.41515565,0.2363687,-0.7895856,-0.48879185,-0.26335204,-0.95909727,-0.10381753,-0.3058445,-1.0999352,-0.3463359,-0.06919869,-0.78219676,-0.41044658,-0.01424413,-0.6943196,-0.40572506,-0.5195628,-0.8021951,-0.17988741,-0.56226,-0.9202278,-0.44661826,-0.25658563,-0.6181357,-0.39816725,-0.16432306,-0.5252658,-0.30563027,-0.7345933,-0.60687,-0.26793283,-0.6492627,-0.6488607,-0.44784853,-0.38732228,-0.45061326,-0.39617816,-0.2989899,-0.39356068,-0.31553012,0.28068218,0.7954258
rock,0.0,0.0,0.0,0.04686941,-0.39297116,0.08490376,-0.19093642,-0.7542051,0.10311424,-0.525823,-0.92054117,0.111281976,-0.7811871,-0.9315388,0.12649034,-0.2787389,-1.043755,-0.023331048,-0.8094655,-1.1191049,-0.06139713,-0.7697273,-0.9521491,-0.05379906,-0.6211092,-0.8807151,-0.039125603,-0.48509204,-0.8698881,-0.089333184,-0.98916197,-0.9041833,-0.08993917,-0.91235906,-0.73391414,-0.028441556,-0.7402126,-0.6719016,0.010981366,-0.68770725,-0.6491054,-0.14629136,-1.0749216,-0.6337301,-0.1204019,-0.9569111,-0.48651722,-0.033220038,-0.7911057,-0.4537889,0.0074152704,-0.8517089,-0.39481786,-0.19871321,-1.0733502,-0.3787067,-0.17155255,-0.9425961,-0.26203904,-0.10221101,-0.8035977,-0.2402496,-0.05152903,0.24555938,1.3998456
rock,0.0,0.0,0.0,0.085605755,-0.47606224,-0.17216124,0.4784185,-0.8555752,-0.22021735,0.8101501,-0.63911325,-0.25990453,0.90136325,-0.22406095,-0.25639594,0.88512635,-0.7005311,-0.025708308,1.118497,-0.70338976,-0.24074103,0.8219269,-0.6280533,-0.33791327,0.7402668,-0.62444514,-0.3817141,0.9304675,-0.3654121,-0.026539022,1.1118698,-0.329934,-0.24899751,0.7652129,-0.31135434,-0.27266797,0.75349385,-0.3689445,-0.23207286,0.9093967,-0.05265242,-0.077837355,0.9545872,0.016271492,-0.28997126,0.6168053,-0.036152076,-0.23507291,0.62420756,-0.12930894,-0.1461046,0.84726375,0.2792246,-0.15165786,0.8312519,0.29959038,-0.26515937,0.58545035,0.22621793,-0.22702864,0.5713829,0.14636157,-0.17103502,0.2963917,0.96010864
rock,0.0,0.0,0.0,0.05941801,-0.3971028,-0.29329214,-0.059294373,-0.7150626,-0.45991743,-0.23333053,-0.49786633,-0.58292985,-0.35371155,-0.13771234,-0.6737299,-0.70513064,-0.7642041,-0.31447917,-0.70382404,-0.73568016,-0.58920485,-0.44122586,-0.62556726,-0.7227781,-0.30334285,-0.6022091,-0.78241974,-0.8559422,-0.43530583,-0.27905497,-0.7916913,-0.35117826,-0.52446353,-0.5072015,-0.25532058,-0.5823002,-0.4357495,-0.27884915,-0.5751138,-0.85243684,-0.09585544,-0.28324035,-0.65483046,0.042147245,-0.5073573,-0.37593737,0.03553787,-0.4859024,-0.34302375,-0.06948869,-0.43099967,-0.7698976,0.20679562,-0.31360415,-0.5066927,0.3092646,-0.47047067,-0.28301692,0.25492933,-0.45574915,-0.25997853,0.14455782,-0.40899336,0.40628678,0.6981928
rock,0.0,0.0,0.0,-0.29822963,-0.5749422,-0.06186932,-0.9187314,-1.0411866,-0.21738316,-1.4542555,-1.1504381,-0.33912256,-1.7379223,-0.83193356,-0.46380603,-0.66820914,-0.8431313,-0.69219536,-1.6247865,-0.7773565,-0.9318756,-1.432137,-0.74440676,-0.99006575,-1.0933644,-0.750489,-0.9814018,-0.5879644,-0.29854426,-0.7517773,-1.6351597,-0.35725224,-0.9527821,-1.390861,-0.33408865,-0.9108413,-1.0126545,-0.28564614,-0.86690897,-0.57511353,0.19890958,-0.77680576,-1.5181997,0.11687076,-0.8793307,-1.302341,0.08934039,-0.7138207,-0.9748052,0.08780961,-0.6020302,-0.5997557,0.65210706,-0.7985346,-1.3284676,0.50618166,-0.8483081,-1.1679666,0.4507398,-0.7099225,-0.896497,0.46939114,-0.6154054,0.48549104,4.7273593
rock,0.0,0.0,0.0,0.059904996,0.1255056,-0.5318397,-0.10707873,0.2567359,-0.81099755,-0.39485055,0.3697639,-0.9733348,-0.65242976,0.48142412,-1.0692031,-0.6153664,-0.054134946,-0.7186296,-0.4831985,-0.19186124,-0.9375232,-0.34223908,-0.046726376,-0.9565666,-0.4143223,0.03404082,-0.96756184,-0.83201194,-0.18200451,-0.524052,-0.5889472,-0.31195596,-0.785412,-0.3860249,-0.09767478,-0.7484266,-0.48618484,0.015820324,-0.69675684,-0.9421245,-0.24121378,-0.36175695,-0.67987996,-0.31165686,-0.59509677,-0.49861225,-0.1340445,-0.50293595,-0.5372084,-0.04823333,-0.42009318,-0.9827526,-0.23071422,-0.24572168,-0.72862804,-0.2956881,-0.4424431,-0.60555315,-0.1324601,-0.47146127,-0.62716097,-0.017444836,-0.46561575,0.2807696,1.173259
rock,0.0,0.0,0.0,0.139125,-0.6019065,-0.017982244,0.49866685,-0.9546491,-0.08021637,0.8580291,-0.93809426,-0.12503195,1.054668,-0.7200174,-0.15319523,0.6861801,-0.8504095,-0.28881985,1.2317857,-1.0001291,-0.3589704,1.0915275,-0.90111077,-0.34730238,0.8902147,-0.8146886,-0.3215053,0.85020965,-0.42770478,-0.30694002,1.2930914,-0.61794513,-0.3136112,1.145179,-0.591147,-0.24489948,0.94691885,-0.52428323,-0.20163445,0.9338356,-0.053638585,-0.3064768,1.2263237,-0.2602082,-0.26454186,1.0975788,-0.27698395,-0.1678625,0.9312273,-0.2383808,-0.1229224,0.95445156,0.25778067,-0.30482447,1.0990243,0.05274975,-0.23590815,0.9913554,0.03658599,-0.12874411,0.88758576,0.08712415,-0.06056144,0.31924862,1.6890359
rock,0.0,0.0,0.0,0.22112104,-0.25834683,-0.21104923,0.27153507,-0.60179937,-0.31713662,-0.027442956,-0.63701886,-0.39019826,-0.27403668,-0.44615617,-0.42246923,-0.20699297,-1.0055941,-0.16178644,-0.19393617,-0.91548103,-0.358158,-0.0717133,-0.70046693,-0.46829534,-0.0470114,-0.6758277,-0.53238726,-0.4700765,-0.86716187,-0.16449414,-0.39020178,-0.7328584,-0.34372073,-0.19229113,-0.5548831,-0.3933802,-0.17034842,-0.5926154,-0.40343028,-0.63308364,-0.6717072,-0.2049529,-0.48842624,-0.50684637,-0.39229533,-0.27917153,-0.36941466,-0.40479636,-0.26315874,-0.43761933,-0.38566652,-0.70738256,-0.46066004,-0.2674593,-0.48503608,-0.2988414,-0.38205305,-0.2873054,-0.21832977,-0.39137188,-0.26249313,-0.28333512,-0.380195,0.19689134,0.2818873
rock,0.0,0.0,0.0,-0.048077177,-0.38391837,0.15071599,-0.31791615,-0.71204275,0.0010650866,-0.77511674,-0.9009463,-0.19261959,-0.97219014,-0.92510456,-0.36712128,0.15461376,-1.001975,-0.20703787,-0.6682429,-1.1508617,-0.35794944,-0.7184305,-0.9258936,-0.35812655,-0.5570392,-0.88605994,-0.3673052,0.096934386,-0.904906,-0.41442603,-0.8351923,-0.982013,-0.5595594,-0.78140396,-0.7587582,-0.47397888,-0.5796372,-0.69944686,-0.42954352,-0.08948837,-0.75541055,-0.60456324,-0.94287306,-0.71982795,-0.6491068,-0.8229976,-0.5116166,-0.51813364,-0.57750726,-0.49034026,-0.48474434,-0.33091286,-0.6014688,-0.7900716,-0.95157444,-0.4867099,-0.8214323,-0.8377952,-0.34183177,-0.7907534,-0.63483614,-0.34182745,-0.7994545,0.19801193,1.5239384
rock,0.0,0.0,0.0,-0.18789949,-0.2602895,-0.33793488,-0.10228802,-0.56232774,-0.48519713,0.39264292,-0.6027549,-0.5864063,0.78378576,-0.534915,-0.6233211,0.20280285,-1.0085487,-0.20841454,0.28569695,-1.0514371,-0.533566,0.07001794,-0.7976797,-0.717645,0.0051288004,-0.69037455,-0.8146927,0.48657963,-0.85556835,-0.17675698,0.61017656,-0.89229214,-0.48481873,0.33469352,-0.6480491,-0.5469203,0.29640257,-0.6195866,-0.5286771,0.68978757,-0.63264924,-0.21213733,0.8445921,-0.6285039,-0.50231266,0.53285444,-0.44384784,-0.4548615,0.45545346,-0.47315025,-0.36292315,0.85672015,-0.37209314,-0.28512546,0.95421815,-0.37785795,-0.4987613,0.6963703,-0.29014808,-0.48721597,0.5721261,-0.3287163,-0.43125865,0.41431418,0.7099472
rock,0.0,0.0,0.0,0.16237438,-0.49242982,-0.14140198,0.6519074,-0.7941542,-0.17492566,1.002799,-0.5352371,-0.21065295,1.0721518,-0.088249326,-0.20308346,1.0083133,-0.47547677,0.027867205,1.2947099,-0.5228782,-0.18309723,0.97056717,-0.55488366,-0.26243472,0.8951016,-0.4852345,-0.28870356,0.9917958,-0.12750827,0.009100903,1.265425,-0.14096473,-0.20601821,0.8953392,-0.25529355,-0.20071048,0.8764302,-0.21715401,-0.12897658,0.9177269,0.19334787,-0.061370477,1.0902702,0.18546931,-0.28247565,0.7147756,0.02763348,-0.18376173,0.6930651,0.06829293,-0.04966957,0.7994232,0.54924273,-0.1505499,0.93184155,0.44410777,-0.25879064,0.6650201,0.31195614,-0.17485797,0.61515766,0.35963753,-0.07619776,0.3126155,1.4430215
rock,0.0,0.0,0.0,0.28014776,-0.35224503,-0.08187441,0.34512767,-0.7723857,-0.13255553,0.1067373,-0.9967445,-0.19027716,-0.18032828,-0.8564717,-0.21156412,-0.2502018,-0.9597242,-0.035669398,-0.10834918,-1.1138842,-0.18406658,0.026325949,-0.87660533,-0.2752009,-0.0040959776,-0.7758466,-0.33660254,-0.51050794,-0.8556034,-0.08558348,-0.31629837,-0.94596547,-0.2321509,-0.13957745,-0.74325776,-0.27674076,-0.18731153,-0.676787,-0.29677194,-0.68838984,-0.71977717,-0.15802906,-0.40681836,-0.7513772,-0.30100685,-0.21416493,-0.58468986,-0.29730827,-0.2646994,-0.526882,-0.2795922,-0.77337354,-0.5720444,-0.24320538,-0.4170587,-0.5860287,-0.31332117,-0.2755245,-0.46383983,-0.29661673,-0.35262114,-0.40228447,-0.27945137,0.21205476,0.93141294
rock,0.0,0.0,0.0,-0.31375664,-0.20994164,0.018221159,-0.691249,-0.29794344,-0.043042168,-1.0045675,-0.17242454,-0.115721785,-1.1732757,-0.01125044,-0.17868754,-0.87599355,-0.6854987,-0.07683487,-1.2343626,-0.13531359,-0.18969543,-1.0827239,-0.0008240452,-0.23941338,-0.9821671,-0.12981316,-0.27061573,-0.8113261,-0.56453484,-0.15182294,-1.1686589,0.08519706,-0.24030976,-0.9927846,0.16402389,-0.22415257,-0.8866566,0.03363802,-0.21891747,-0.72994834,-0.33363175,-0.23115318,-1.0380536,0.29091683,-0.28403836,-0.85381037,0.3459154,-0.23185387,-0.7548926,0.18960589,-0.21351205,-0.6343368,-0.062375017,-0.31437582,-0.83577883,0.45891583,-0.36282194,-0.6943144,0.4765997,-0.3520858,-0.61382085,0.33252174,-0.34542954,0.19624287,1.2382618
rock,0.0,0.0,0.0,0.35012487,-0.26212546,-0.1489763,0.52123785,-0.6190157,-0.25003612,0.39979744,-0.88243914,-0.34509495,0.097003475,-0.9245696,-0.4009298,-0.057508484,-0.9778724,-0.124029905,0.26827353,-1.0908719,-0.33670056,0.3424523,-0.8207191,-0.44912025,0.23345456,-0.72487146,-0.5177156,-0.3178282,-0.9352428,-0.15590481,0.04785644,-0.97437304,-0.3590843,0.14626782,-0.7081713,-0.40752187,0.0353502,-0.66068053,-0.41912717,-0.5029035,-0.82694346,-0.21593028,-0.101100594,-0.8030633,-0.42342326,0.0047477726,-0.5713315,-0.40370935,-0.12629372,-0.5322355,-0.36287773,-0.6185075,-0.6860615,-0.28995574,-0.21171804,-0.64352924,-0.42272097,-0.1278783,-0.4828805,-0.4043991,-0.26570937,-0.4400509,-0.36968488,0.23040287,1.1581054
rock,0.0,0.0,0.0,-0.4528095,0.12738964,0.0071039307,-0.75796795,0.49021414,-0.034339808,-0.7437324,0.8428586,-0.070364,-0.59203017,1.0580776,-0.09768485,-1.019755,0.6338995,-0.1472627,-0.84496015,1.1079514,-0.2611625,-0.68281275,1.0016344,-0.2987616,-0.68630576,0.86117274,-0.30876145,-0.6836924,0.7006908,-0.20395403,-0.5204049,1.1546355,-0.27396628,-0.38110244,1.0322686,-0.22526278,-0.40599915,0.88312036,-0.18908913,-0.31879732,0.7500951,-0.25929466,-0.2040073,1.1240851,-0.3133225,-0.10323011,0.98234785,-0.2197164,-0.14526771,0.8375866,-0.15766954,0.04871198,0.76482236,-0.31374526,0.079716675,0.99277174,-0.3563708,0.15695079,0.8478487,-0.28703892,0.13169375,0.72358906,-0.22428533,0.30557317,1.556061
rock,0.0,0.0,0.0,0.40259808,0.4359297,-0.04101255,0.39192915,0.8805276,-0.102634296,0.14698313,1.2117127,-0.09960966,-0.14285198,1.3252203,-0.06677296,0.029875789,0.8586334,-0.5707434,-0.14792702,1.3553957,-0.52318025,-0.0015519429,1.1991558,-0.31542394,0.07073029,1.0365009,-0.17150313,-0.36568314,0.7697146,-0.5232736,-0.44519877,1.283364,-0.50686514,-0.27191848,1.1617389,-0.3251396,-0.1846444,1.0022271,-0.20984446,-0.665011,0.70485896,-0.42186108,-0.620113,1.1377323,-0.36537606,-0.47038737,1.0354093,-0.20234168,-0.39193323,0.8831562,-0.123995535,-0.85862625,0.6535551,-0.30923417,-0.73985714,0.96683943,-0.26356328,-0.60031533,0.8872301,-0.16435531,-0.5533957,0.76524115,-0.10741121,0.2605014,1.4810224
rock,0.0,0.0,0.0,-0.31088948,0.46079096,-0.035550863,-0.2504061,0.9098371,-0.054975796,0.03837884,1.2220203,-0.02652923,0.321033,1.2860986,0.04185253,0.186725,0.8816608,-0.33968735,0.3956259,1.334967,-0.3535772,0.2027722,1.1871634,-0.26091707,0.09129349,1.0088584,-0.17421451,0.5852167,0.75591904,-0.29344147,0.6816892,1.232399,-0.2672046,0.49696973,1.1193136,-0.15742016,0.40597084,0.96177197,-0.08720996,0.86386085,0.64850205,-0.21789363,0.84387535,1.0475636,-0.127277,0.6695946,0.9638609,-0.015860084,0.60106957,0.8202547,0.02471841,1.0447217,0.5484046,-0.14229925,0.9168411,0.83423245,-0.047744337,0.79213065,0.7544444,0.03904621,0.7608814,0.6519128,0.08340872,0.32986173,1.7367549
rock,0.0,0.0,0.0,-0.4819959,0.29329312,-0.11008057,-0.8239864,0.7832904,-0.29948825,-0.6773543,1.1816866,-0.47517943,-0.33218318,1.2179279,-0.64673585,-1.1713948,0.43833387,-0.44030714,-0.91686046,1.0823206,-0.6723532,-0.6759651,0.99888206,-0.75411713,-0.6827568,0.81107527,-0.7958553,-0.77966017,0.35784447,-0.5138846,-0.52046126,1.0509773,-0.735465,-0.38718027,0.92121315,-0.71784276,-0.4332192,0.7312305,-0.7012834,-0.33228227,0.348421,-0.5855238,-0.15378386,1.0202851,-0.7870093,-0.07993013,0.8724347,-0.7018232,-0.14991926,0.6698954,-0.6236244,0.10627795,0.37733716,-0.65652806,0.11507384,0.92135775,-0.79359055,0.1292584,0.79643357,-0.7264381,0.09261507,0.59837365,-0.65969825,0.2785463,1.5891216
rock,0.0,0.0,0.0,0.39632902,0.2403267,-0.13457948,0.6572751,0.67574114,-0.34661016,0.58565724,1.0395776,-0.5180978,0.32115272,1.0231956,-0.6624188,0.92705685,0.3126278,-0.6932175,0.79778755,0.87918514,-0.83845824,0.584284,0.8273614,-0.8121928,0.55873895,0.66108793,-0.7978911,0.6174154,0.25651142,-0.74363977,0.4962161,0.8591939,-0.8731167,0.34701455,0.75494695,-0.7663968,0.38091746,0.575612,-0.720716,0.28627348,0.25916132,-0.77136487,0.19099036,0.822354,-0.806455,0.09787171,0.69836336,-0.6376409,0.12674351,0.51675147,-0.5668467,-0.0355148,0.29637343,-0.8151249,-0.049612027,0.7405108,-0.7924769,-0.07930713,0.64796716,-0.6766262,-0.060702458,0.48553738,-0.632297,0.21185516,1.1344262
rock,0.0,0.0,0.0,0.06839722,-0.32933104,-0.2733473,-0.021016536,-0.66479146,-0.44612312,-0.2544225,-0.6150038,-0.5838281,-0.4572071,-0.3903752,-0.6834644,-0.7072079,-0.71402645,-0.27352718,-0.76841474,-0.79086107,-0.54888284,-0.53736556,-0.720822,-0.67251873,-0.38193566,-0.67374367,-0.7197815,-0.87480783,-0.42030263,-0.24095035,-0.81200165,-0.4496136,-0.4910763,-0.49681816,-0.3852658,-0.53467655,-0.4206202,-0.37640494,-0.509942,-0.89088225,-0.11822763,-0.2503505,-0.6158086,-0.08311233,-0.47807714,-0.35465798,-0.08843044,-0.45158312,-0.34782514,-0.12780121,-0.39024296,-0.8276823,0.16664991,-0.2871236,-0.48655003,0.16373831,-0.44228172,-0.27286074,0.10416548,-0.44411078,-0.2802976,0.042027682,-0.40913796,0.36597738,0.92447895
rock,0.0,0.0,0.0,0.48489818,0.14318131,-0.0868324,0.87452537,0.58638394,-0.25402188,0.91964054,1.0428218,-0.39533186,0.6586605,1.1496904,-0.5058144,1.0748314,0.20674063,-0.52954155,1.0793765,0.88645726,-0.6731839,0.8639796,0.84725106,-0.66873515,0.8085054,0.6865861,-0.66643894,0.7714337,0.22911921,-0.5936281,0.7420847,0.94902694,-0.7074116,0.58050907,0.8386029,-0.616753,0.5812324,0.62555295,-0.57905,0.44960806,0.3118019,-0.64202315,0.443067,0.9679413,-0.68195915,0.3297698,0.8204167,-0.5386126,0.34063256,0.60853016,-0.47732684,0.13686915,0.42779538,-0.70145434,0.19530925,0.91942894,-0.67091537,0.12395144,0.78214073,-0.55644,0.11881025,0.5921941,-0.50834227,0.25102764,1.4669994
rock,0.0,0.0,0.0,0.022226095,0.52217835,0.12926365,0.42021328,0.85842586,0.12227356,0.89861476,0.87185055,0.12464824,1.2076638,0.7573474,0.13154474,0.402661,1.1117722,-0.26210624,0.9421829,1.26431,-0.18096146,0.84276354,1.1169248,-0.023985256,0.6959795,1.0324458,0.074899964,0.56422687,0.7601787,-0.3221435,1.0574203,1.0024078,-0.24472123,0.9239921,0.8813794,-0.09766364,0.7728278,0.78242296,-0.023436032,0.718338,0.41264045,-0.330746,1.1114217,0.68506074,-0.20289794,0.95044136,0.6039321,-0.04230543,0.82181346,0.5183658,0.009306553,0.8369003,0.08932154,-0.3207554,1.056799,0.38152164,-0.21086472,0.9072851,0.30922633,-0.08357388,0.80295616,0.24303088,-0.025150089,0.27944058,1.5595368
rock,0.0,0.0,0.0,0.2958699,0.61068237,0.23879568,0.61046064,0.7335472,0.33133227,0.8503471,0.7229305,0.44661748,1.0307156,0.689967,0.562299,0.8477015,0.803128,-0.24531382,1.0923194,0.88485736,0.084365115,0.97460616,0.8851938,0.44634852,0.8569752,0.8534846,0.6670363,0.8693452,0.42729813,-0.24830489,1.1583576,0.5970221,0.09069431,0.98969173,0.60576123,0.41637102,0.8788608,0.56961447,0.57631654,0.8626419,0.08962102,-0.17096819,1.0999205,0.25649965,0.19374025,0.9499768,0.3307979,0.3990055,0.8179433,0.29808095,0.42685667,0.8414573,-0.20677547,-0.0643353,0.96334535,-0.0059935343,0.22503741,0.8407056,0.09279536,0.37030298,0.7048598,0.08653203,0.4085528,0.29881647,1.4375576
rock,0.0,0.0,0.0,0.5674361,0.21401961,0.07513599,0.8122321,0.5927222,0.045268808,0.71803707,0.8910402,0.0012534918,0.4932318,1.0581352,-0.028938364,0.92633533,0.79421484,-0.129939,0.7572419,1.2140461,-0.19861464,0.66164255,1.0928316,-0.21917634,0.68796414,0.93585366,-0.22326304,0.51043576,0.83138114,-0.21968341,0.38523668,1.1964076,-0.18132365,0.3436109,1.0811905,-0.114220895,0.37467322,0.9351408,-0.09611703,0.10093333,0.83349,-0.29390886,0.05598853,1.1325167,-0.21751761,0.039362844,1.0151507,-0.09262226,0.06405541,0.8698495,-0.047988266,-0.2615574,0.7954005,-0.36594683,-0.21654579,0.9858981,-0.23938283,-0.2240989,0.85837126,-0.07780235,-0.2277221,0.74065727,0.013337332,0.33810917,1.5849063
rock,0.0,0.0,0.0,0.59079707,0.2642548,0.011209823,0.85805076,0.70503545,-0.095779896,0.737894,1.0660735,-0.19451973,0.4739376,1.2716984,-0.2765836,0.8066898,0.7911423,-0.44233456,0.59699816,1.389231,-0.5949067,0.507842,1.2631109,-0.6220839,0.548522,1.0710157,-0.61822194,0.34471875,0.781281,-0.5203547,0.16534491,1.3427169,-0.56737363,0.15031616,1.2010812,-0.46363372,0.208933,0.99686307,-0.41629708,-0.09490986,0.7560985,-0.5731912,-0.16933599,1.2460469,-0.54307485,-0.15402845,1.1105076,-0.3478096,-0.10379267,0.91035527,-0.25512144,-0.48203757,0.7133372,-0.6256401,-0.43280837,1.0890087,-0.5410045,-0.39917043,0.9636272,-0.347418,-0.36887366,0.7953283,-0.23341703,0.40198627,2.1117938
